User Id 	UBA id	GCA id
U_68246	UBA8946	GCA_003451975.1
U_68255	UBA2275	GCA_002347375.1
U_68259	UBA2279	GCA_002347365.1
U_68262	UBA2281	GCA_002347655.1
U_68263	UBA2282	GCA_002345745.1
U_68270	UBA2289	GCA_002345505.1
U_68274	UBA2293	GCA_002345845.1
U_68278	UBA8952	None
U_68290	UBA2299	GCA_002345665.1
U_68300	UBA2308	GCA_002345785.1
U_68302	UBA2309	GCA_002345355.1
U_68310	UBA8968	GCA_003482735.1
U_68313	UBA8971	GCA_003455815.1
U_68314	UBA8972	GCA_003456635.1
U_68316	UBA2313	GCA_002345315.1
U_68324	UBA2318	GCA_002345225.1
U_68330	UBA2323	GCA_002345105.1
U_68335	UBA8979	GCA_003455715.1
U_68336	UBA8980	GCA_003501905.1
U_68345	UBA2333	GCA_002344895.1
U_68347	UBA2335	GCA_002344865.1
U_68350	UBA2338	GCA_002344795.1
U_68354	UBA2342	GCA_002344735.1
U_68355	UBA2343	GCA_002344705.1
U_68358	UBA8983	GCA_003524705.1
U_68361	UBA2346	GCA_002344625.1
U_68367	UBA2352	GCA_002344485.1
U_68368	UBA2353	GCA_002344465.1
U_68371	UBA2355	GCA_002344425.1
U_68375	UBA8988	GCA_003524675.1
U_68376	UBA8989	GCA_003531305.1
U_68380	UBA2360	GCA_002344125.1
U_68382	UBA2362	GCA_002344135.1
U_68385	UBA2364	GCA_002344075.1
U_68387	UBA2366	GCA_002344065.1
U_68394	UBA2373	GCA_002344005.1
U_68407	UBA2385	GCA_002343455.1
U_68414	UBA8992	None
U_68415	UBA2392	GCA_002343805.1
U_68419	UBA8995	None
U_68420	UBA2394	GCA_002343335.1
U_68422	UBA8997	GCA_003535755.1
U_68424	UBA2396	GCA_002343325.1
U_68428	UBA2400	GCA_002343265.1
U_68434	UBA8999	None
U_68435	UBA9000	GCA_003519525.1
U_68436	UBA9001	GCA_003542235.1
U_68439	UBA2407	GCA_002345945.1
U_68440	UBA2408	GCA_002343205.1
U_68441	UBA2409	GCA_002343185.1
U_68444	UBA2412	GCA_002343655.1
U_68448	UBA2416	GCA_002343105.1
U_68452	UBA2420	GCA_002343565.1
U_68453	UBA2421	GCA_002343075.1
U_68456	UBA2423	GCA_002343035.1
U_68458	UBA2425	GCA_002342945.1
U_68460	UBA2426	GCA_002342985.1
U_68465	UBA2428	GCA_002343545.1
U_68466	UBA9007	GCA_003519605.1
U_68481	UBA2441	GCA_002342685.1
U_68493	UBA2453	GCA_002342505.1
U_68496	UBA2455	GCA_002342425.1
U_68502	UBA2461	GCA_002342325.1
U_68507	UBA2466	GCA_002342225.1
U_68508	UBA9011	None
U_68517	UBA2472	GCA_002342105.1
U_68518	UBA2473	GCA_002352845.1
U_68525	UBA2479	GCA_002341985.1
U_68526	UBA2480	GCA_002341965.1
U_68529	UBA2483	GCA_002341905.1
U_68531	UBA2485	GCA_002341865.1
U_68534	UBA158	GCA_002506595.1
U_68539	UBA162	GCA_002496425.1
U_68546	UBA9018	None
U_68559	UBA9021	GCA_003509995.1
U_68563	UBA2498	GCA_002341575.1
U_68567	UBA2500	GCA_002341545.1
U_68570	UBA2502	GCA_002341505.1
U_68579	UBA2506	GCA_002341435.1
U_68581	UBA9031	GCA_003503495.1
U_68587	UBA9033	GCA_003503535.1
U_68588	UBA9034	GCA_003503915.1
U_68590	UBA2512	GCA_002341305.1
U_68594	UBA9036	GCA_003503555.1
U_68598	UBA2516	GCA_002341225.1
U_68601	UBA2519	GCA_002341755.1
U_68602	UBA2520	GCA_002341135.1
U_68605	UBA9038	GCA_003503375.1
U_68608	UBA9041	None
U_68612	UBA2523	GCA_002341125.1
U_68613	UBA2524	GCA_002341105.1
U_68621	UBA9047	GCA_003448615.1
U_68625	UBA2528	GCA_002341025.1
U_68628	UBA2531	GCA_002340885.1
U_68640	UBA2537	GCA_002340845.1
U_68647	UBA2542	GCA_002340755.1
U_68648	UBA2543	GCA_002340675.1
U_68662	UBA2550	GCA_002340585.1
U_68667	UBA2552	GCA_002340545.1
U_68668	UBA9069	GCA_003529645.1
U_68678	UBA9075	GCA_003541535.1
U_68681	UBA2559	GCA_002340405.1
U_68685	UBA9079	None
U_68687	UBA9080	GCA_003491575.1
U_68692	UBA2562	GCA_002340345.1
U_68705	UBA2574	GCA_002339515.1
U_68706	UBA2575	GCA_002339485.1
U_68707	UBA2576	GCA_002340205.1
U_68710	UBA9085	GCA_003491565.1
U_68714	UBA2581	GCA_002339435.1
U_68718	UBA2585	GCA_002340165.1
U_68719	UBA2586	GCA_002340145.1
U_68725	UBA2589	GCA_002339385.1
U_68726	UBA2590	GCA_002339775.1
U_68730	UBA2593	GCA_002340085.1
U_68733	UBA9089	GCA_003485015.1
U_68735	UBA9091	GCA_003476825.1
U_68736	UBA9092	GCA_003476765.1
U_68742	UBA9098	GCA_003476185.1
U_68748	UBA9104	GCA_003525945.1
U_68752	UBA9108	GCA_003540425.1
U_68754	UBA9110	GCA_003529475.1
U_68756	UBA9112	GCA_003526535.1
U_68760	UBA9116	GCA_003526485.1
U_68761	UBA9117	GCA_003529505.1
U_68764	UBA9120	GCA_003520865.1
U_68765	UBA9121	GCA_003520885.1
U_68768	UBA9124	GCA_003533425.1
U_68774	UBA9130	None
U_68782	UBA2597	GCA_002339725.1
U_68786	UBA9135	GCA_003448875.1
U_68789	UBA9136	GCA_003448115.1
U_68796	UBA2606	GCA_002339275.1
U_68797	UBA2607	GCA_002339245.1
U_68802	UBA2611	GCA_002339665.1
U_68804	UBA2613	GCA_002339625.1
U_68805	UBA177	GCA_002507225.1
U_68808	UBA179	GCA_002497565.1
U_68809	UBA2615	GCA_002339585.1
U_68816	UBA2618	GCA_002339165.1
U_68818	UBA2620	GCA_002339125.1
U_68821	UBA9146	GCA_003450185.1
U_68823	UBA2623	GCA_002339175.1
U_68824	UBA2624	GCA_002359955.1
U_68829	UBA2628	GCA_002360105.1
U_68831	UBA2630	GCA_002359875.1
U_68833	UBA2632	GCA_002359825.1
U_68834	UBA2633	GCA_002359815.1
U_68837	UBA2635	GCA_002360055.1
U_68839	UBA2636	GCA_002359775.1
U_68841	UBA9149	GCA_003451195.1
U_68845	UBA2638	GCA_002359735.1
U_68847	UBA2639	GCA_002360095.1
U_68852	UBA9153	None
U_68854	UBA2644	GCA_002359675.1
U_68856	UBA2646	GCA_002360005.1
U_68857	UBA2647	GCA_002359635.1
U_68858	UBA2648	GCA_002359615.1
U_68862	UBA2652	GCA_002359555.1
U_68868	UBA9157	GCA_003452775.1
U_68870	UBA183	GCA_002495205.1
U_68880	UBA2658	GCA_002359425.1
U_68882	UBA2659	GCA_002359415.1
U_68883	UBA2660	GCA_002359395.1
U_68886	UBA2663	GCA_002359335.1
U_68889	UBA2666	GCA_002359265.1
U_68891	UBA2668	GCA_002359235.1
U_68892	UBA9164	None
U_68893	UBA9165	GCA_003505415.1
U_68894	UBA9166	None
U_68896	UBA9168	GCA_003476625.1
U_68899	UBA9169	GCA_003475915.1
U_68903	UBA9171	None
U_68905	UBA2673	GCA_002354845.1
U_68912	UBA2678	GCA_002354755.1
U_68915	UBA9176	GCA_003484125.1
U_68916	UBA2680	GCA_002354695.1
U_68919	UBA9177	None
U_68922	UBA2685	GCA_002354605.1
U_68931	UBA2691	GCA_002354525.1
U_68935	UBA2694	GCA_002354455.1
U_68936	UBA2695	GCA_002354425.1
U_68943	UBA9185	GCA_003489355.1
U_68959	UBA9194	GCA_003507895.1
U_68960	UBA9195	GCA_003507875.1
U_68973	UBA2711	GCA_002354095.1
U_68974	UBA2712	GCA_002354055.1
U_68975	UBA2713	GCA_002354065.1
U_68978	UBA2716	GCA_002354005.1
U_68979	UBA2717	GCA_002353945.1
U_68984	UBA2722	GCA_002353875.1
U_68987	UBA2724	GCA_002353815.1
U_68988	UBA2725	GCA_002353825.1
U_68990	UBA2727	GCA_002353765.1
U_68993	UBA2729	GCA_002354295.1
U_68998	UBA2734	GCA_002353635.1
U_69001	UBA2736	GCA_002353615.1
U_69004	UBA2739	GCA_002353525.1
U_69013	UBA2748	GCA_002353375.1
U_69023	UBA2756	GCA_002353205.1
U_69026	UBA2759	GCA_002353135.1
U_69028	UBA9209	None
U_69030	UBA2761	GCA_002353145.1
U_69049	UBA2778	GCA_002352385.1
U_69052	UBA9211	None
U_69053	UBA9212	None
U_69054	UBA9213	None
U_69056	UBA9215	GCA_003503995.1
U_69059	UBA9218	GCA_003504005.1
U_69061	UBA9220	GCA_003519965.1
U_69068	UBA9226	GCA_003520045.1
U_69076	UBA2789	GCA_002352145.1
U_69083	UBA2796	GCA_002352035.1
U_69084	UBA2797	GCA_002351985.1
U_69091	UBA2801	GCA_002351895.1
U_69095	UBA2805	GCA_002351805.1
U_69112	UBA2818	GCA_002351995.1
U_69114	UBA2820	GCA_002351545.1
U_69116	UBA2821	GCA_002351535.1
U_69117	UBA2822	GCA_002351525.1
U_69119	UBA2824	GCA_002351265.1
U_69120	UBA2825	GCA_002351275.1
U_69122	UBA2827	GCA_002351225.1
U_69125	UBA2829	GCA_002351185.1
U_69126	UBA2830	GCA_002351155.1
U_69129	UBA2831	GCA_002351145.1
U_69131	UBA2833	GCA_002351115.1
U_69135	UBA2837	GCA_002351055.1
U_69140	UBA2841	GCA_002350985.1
U_69144	UBA2845	GCA_002350955.1
U_69145	UBA2846	GCA_002350925.1
U_69147	UBA2848	GCA_002350825.1
U_69150	UBA2851	GCA_002350785.1
U_69153	UBA2854	GCA_002350765.1
U_69154	UBA2855	GCA_002350725.1
U_69159	UBA2860	GCA_002350625.1
U_69161	UBA2861	GCA_002350615.1
U_69167	UBA2867	GCA_002350505.1
U_69172	UBA2871	GCA_002350425.1
U_69173	UBA9238	None
U_69175	UBA2873	GCA_002350365.1
U_69178	UBA2875	GCA_002350345.1
U_69190	UBA190	GCA_002508965.1
U_69191	UBA2887	GCA_002349765.1
U_69193	UBA2889	GCA_002349705.1
U_69197	UBA2893	GCA_002349645.1
U_69199	UBA2895	GCA_002350115.1
U_69202	UBA2898	GCA_002350085.1
U_69214	UBA2909	GCA_002349485.1
U_69216	UBA9241	GCA_003530125.1
U_69224	UBA2917	GCA_002349785.1
U_69225	UBA9243	None
U_69227	UBA2918	GCA_002349865.1
U_69228	UBA2919	GCA_002349875.1
U_69236	UBA9246	None
U_69250	UBA2938	GCA_002349085.1
U_69252	UBA2940	GCA_002349025.1
U_69253	UBA2941	GCA_002349035.1
U_69254	UBA2942	GCA_002349005.1
U_69256	UBA2944	GCA_002348955.1
U_69270	UBA2953	GCA_002348835.1
U_69271	UBA191	GCA_002495385.1
U_69279	UBA2959	GCA_002348505.1
U_69284	UBA2962	GCA_002348445.1
U_69289	UBA2965	GCA_002348385.1
U_69290	UBA2966	GCA_002348365.1
U_69291	UBA195	GCA_002505445.1
U_69300	UBA9259	GCA_003541935.1
U_69304	UBA199	GCA_002502055.1
U_69308	UBA2974	GCA_002348705.1
U_69311	UBA2977	GCA_002348685.1
U_69318	UBA201	GCA_002508305.1
U_69325	UBA2985	GCA_002346715.1
U_69331	UBA2991	GCA_002346645.1
U_69339	UBA2998	GCA_002346505.1
U_69340	UBA2999	GCA_002346475.1
U_69341	UBA3000	GCA_002347005.1
U_69342	UBA3001	GCA_002346435.1
U_69343	UBA3002	GCA_002346425.1
U_69344	UBA9266	None
U_69345	UBA9267	GCA_003444435.1
U_69348	UBA9270	None
U_69352	UBA3004	GCA_002346465.1
U_69353	UBA9273	GCA_003488275.1
U_69354	UBA9274	GCA_003513885.1
U_69361	UBA3011	GCA_002346905.1
U_69363	UBA3013	GCA_002346855.1
U_69365	UBA3014	GCA_002346345.1
U_69369	UBA3018	GCA_002346235.1
U_69371	UBA9276	GCA_003545215.1
U_69382	UBA3029	GCA_002367695.1
U_69384	UBA9278	None
U_69387	UBA3033	GCA_002367815.1
U_69398	UBA3040	GCA_002367755.1
U_69399	UBA9283	None
U_69404	UBA3044	GCA_002367555.1
U_69406	UBA3046	GCA_002367075.1
U_69411	UBA3050	GCA_002367055.1
U_69414	UBA3053	GCA_002367005.1
U_69416	UBA3055	GCA_002366975.1
U_69422	UBA9288	GCA_003444975.1
U_69433	UBA3068	GCA_002366815.1
U_69438	UBA3071	GCA_002366755.1
U_69440	UBA9291	None
U_69441	UBA3073	GCA_002366725.1
U_69442	UBA3074	GCA_002366715.1
U_69444	UBA3075	GCA_002367375.1
U_69446	UBA3077	GCA_002366685.1
U_69447	UBA3078	GCA_002366675.1
U_69448	UBA9292	GCA_003545125.1
U_69449	UBA204	GCA_002501765.1
U_69450	UBA3079	GCA_002366635.1
U_69451	UBA3080	GCA_002366645.1
U_69462	UBA3089	GCA_002367255.1
U_69467	UBA9298	GCA_003533975.1
U_69471	UBA9302	None
U_69473	UBA3092	GCA_002366515.1
U_69474	UBA3093	GCA_002367195.1
U_69481	UBA3098	GCA_002365665.1
U_69484	UBA3100	GCA_002365655.1
U_69487	UBA9307	None
U_69493	UBA206	GCA_002503105.1
U_69497	UBA3103	GCA_002365855.1
U_69502	UBA3106	GCA_002365595.1
U_69503	UBA3107	GCA_002365575.1
U_69504	UBA3108	GCA_002365535.1
U_69506	UBA3109	GCA_002365525.1
U_69510	UBA9315	GCA_003519305.1
U_69511	UBA3113	GCA_002365495.1
U_69514	UBA9317	GCA_003519345.1
U_69516	UBA3115	GCA_002365455.1
U_69518	UBA9319	None
U_69519	UBA3117	GCA_002365435.1
U_69524	UBA9321	None
U_69535	UBA9329	None
U_69536	UBA9330	None
U_69539	UBA9332	GCA_003510845.1
U_69543	UBA9334	None
U_69551	UBA3131	GCA_002365195.1
U_69552	UBA9336	GCA_003510825.1
U_69562	UBA3134	GCA_002365175.1
U_69563	UBA9344	GCA_003488575.1
U_69567	UBA9347	None
U_69574	UBA3140	GCA_002365105.1
U_69578	UBA3144	GCA_002364695.1
U_69580	UBA3145	GCA_002365065.1
U_69585	UBA3148	GCA_002365015.1
U_69587	UBA3150	GCA_002364985.1
U_69588	UBA3151	GCA_002364975.1
U_69590	UBA9354	None
U_69595	UBA3156	GCA_002364565.1
U_69597	UBA3158	GCA_002364555.1
U_69601	UBA3161	GCA_002364915.1
U_69603	UBA3162	GCA_002364475.1
U_69612	UBA9361	None
U_69613	UBA3167	GCA_002364405.1
U_69617	UBA9364	None
U_69618	UBA3169	GCA_002364895.1
U_69619	UBA9365	GCA_003476345.1
U_69621	UBA3170	GCA_002364375.1
U_69623	UBA3172	GCA_002364835.1
U_69627	UBA3174	GCA_002364335.1
U_69630	UBA3176	GCA_002364295.1
U_69632	UBA3178	GCA_002364255.1
U_69636	UBA9372	None
U_69649	UBA9377	None
U_69652	UBA3190	GCA_002364005.1
U_69669	UBA3201	GCA_002363795.1
U_69673	UBA3205	GCA_002363755.1
U_69681	UBA9385	None
U_69683	UBA3212	GCA_002363615.1
U_69690	UBA9389	None
U_69698	UBA3221	GCA_002363075.1
U_69703	UBA3224	GCA_002362995.1
U_69705	UBA3225	GCA_002363515.1
U_69713	UBA3227	GCA_002362965.1
U_69714	UBA9402	GCA_003499805.1
U_69716	UBA3229	GCA_002362955.1
U_69718	UBA3231	GCA_002363015.1
U_69723	UBA3235	GCA_002362915.1
U_69724	UBA3236	GCA_002363375.1
U_69726	UBA3238	GCA_002362895.1
U_69734	UBA3245	GCA_002363355.1
U_69736	UBA3247	GCA_002363295.1
U_69737	UBA3248	GCA_002363305.1
U_69742	UBA3250	GCA_002363255.1
U_69743	UBA3251	GCA_002362745.1
U_69749	UBA211	GCA_002505885.1
U_69759	UBA3261	GCA_002362615.1
U_69763	UBA3265	GCA_002362495.1
U_69780	UBA3281	GCA_002361745.1
U_69785	UBA3286	GCA_002362135.1
U_69789	UBA9417	None
U_69794	UBA3289	GCA_002361625.1
U_69799	UBA3293	GCA_002361555.1
U_69802	UBA9421	None
U_69810	UBA9422	None
U_69816	UBA9424	None
U_69819	UBA9427	None
U_69826	UBA9432	GCA_003454975.1
U_69829	UBA3311	GCA_002361975.1
U_69833	UBA3315	GCA_002361965.1
U_69837	UBA3319	GCA_002361195.1
U_69841	UBA9434	GCA_003454875.1
U_69842	UBA3322	GCA_002361785.1
U_69856	UBA9438	GCA_003454815.1
U_69859	UBA212	GCA_002498445.1
U_69860	UBA9441	GCA_003453135.1
U_69862	UBA3333	GCA_002361075.1
U_69869	UBA3336	GCA_002361025.1
U_69879	UBA3342	GCA_002360865.1
U_69894	UBA213	GCA_002494485.1
U_69896	UBA9456	None
U_69904	UBA3355	GCA_002360655.1
U_69909	UBA3358	GCA_002360575.1
U_69920	UBA9466	GCA_003445075.1
U_69922	UBA3366	GCA_002360435.1
U_69923	UBA3367	GCA_002360385.1
U_69929	UBA3370	GCA_002360295.1
U_69930	UBA9470	None
U_69933	UBA9471	GCA_003533855.1
U_69937	UBA9472	None
U_69939	UBA3377	GCA_002359085.1
U_69942	UBA9473	None
U_69953	UBA3385	GCA_002358905.1
U_69954	UBA3386	GCA_002358875.1
U_69957	UBA9479	None
U_69959	UBA9480	GCA_003529965.1
U_69960	UBA9481	GCA_003526955.1
U_69961	UBA9482	GCA_003530025.1
U_69966	UBA9487	GCA_003529935.1
U_69968	UBA9489	GCA_003529885.1
U_69973	UBA9494	GCA_003541835.1
U_69974	UBA9495	GCA_003541855.1
U_69976	UBA9497	GCA_003541815.1
U_69978	UBA9499	None
U_69979	UBA9500	None
U_69982	UBA9503	GCA_003504215.1
U_69988	UBA9509	GCA_003506315.1
U_69998	UBA3392	GCA_002358775.1
U_70004	UBA3394	GCA_002358725.1
U_70005	UBA3395	GCA_002358715.1
U_70007	UBA9521	GCA_003513065.1
U_70008	UBA3397	GCA_002358645.1
U_70016	UBA9526	GCA_003536195.1
U_70023	UBA3405	GCA_002358495.1
U_70025	UBA3407	GCA_002358475.1
U_70028	UBA3410	GCA_002358425.1
U_70046	UBA9538	GCA_003520645.1
U_70054	UBA9541	GCA_003476395.1
U_70058	UBA3422	GCA_002358215.1
U_70065	UBA3427	GCA_002379035.1
U_70072	UBA9548	GCA_003476505.1
U_70077	UBA3434	GCA_002378965.1
U_70079	UBA3436	GCA_002378645.1
U_70085	UBA9551	None
U_70087	UBA9553	GCA_003484625.1
U_70088	UBA9554	GCA_003485125.1
U_70089	UBA9555	GCA_003543855.1
U_70093	UBA3444	GCA_002378915.1
U_70097	UBA9557	GCA_003539745.1
U_70115	UBA9568	GCA_003497135.1
U_70116	UBA9569	GCA_003488725.1
U_70117	UBA9570	GCA_003512175.1
U_70119	UBA9572	None
U_70129	UBA9579	GCA_003499585.1
U_70139	UBA3461	GCA_002381195.1
U_70147	UBA3464	GCA_002378245.1
U_70159	UBA3471	GCA_002378105.1
U_70163	UBA9594	GCA_003444275.1
U_70164	UBA9595	None
U_70166	UBA9597	None
U_70167	UBA9598	None
U_70168	UBA3473	GCA_002378065.1
U_70169	UBA3474	GCA_002378045.1
U_70172	UBA3477	GCA_002378005.1
U_70174	UBA3479	GCA_002377985.1
U_70176	UBA9600	GCA_003444795.1
U_70178	UBA3481	GCA_002377925.1
U_70183	UBA9605	GCA_003448275.1
U_70188	UBA9606	GCA_003448255.1
U_70193	UBA3490	GCA_002377765.1
U_70194	UBA3491	GCA_002377745.1
U_70198	UBA3494	GCA_002377695.1
U_70200	UBA9608	None
U_70201	UBA3496	GCA_002377645.1
U_70212	UBA3501	GCA_002377525.1
U_70213	UBA3502	GCA_002377535.1
U_70214	UBA3503	GCA_002377505.1
U_70215	UBA3504	GCA_002377485.1
U_70218	UBA9615	GCA_003533695.1
U_70223	UBA9618	None
U_70227	UBA9621	None
U_70229	UBA224	GCA_002503625.1
U_70231	UBA9623	GCA_003453015.1
U_70234	UBA3511	GCA_002377365.1
U_70237	UBA9626	GCA_003453775.1
U_70247	UBA9636	GCA_003451585.1
U_70256	UBA9645	GCA_003519425.1
U_70258	UBA9647	GCA_003519375.1
U_70266	UBA9655	GCA_003518285.1
U_70268	UBA9657	None
U_70272	UBA3516	GCA_002377245.1
U_70274	UBA3518	GCA_002377185.1
U_70277	UBA3521	GCA_002377125.1
U_70285	UBA228	GCA_002495855.1
U_70287	UBA3525	GCA_002377055.1
U_70289	UBA3527	GCA_002377025.1
U_70293	UBA9661	None
U_70296	UBA3532	GCA_002376965.1
U_70303	UBA3536	GCA_002376795.1
U_70304	UBA229	GCA_002505355.1
U_70310	UBA3540	GCA_002376755.1
U_70313	UBA3542	GCA_002376565.1
U_70314	UBA3543	GCA_002376715.1
U_70325	UBA9670	GCA_003541435.1
U_70326	UBA3552	GCA_002376625.1
U_70329	UBA3554	GCA_002376585.1
U_70332	UBA3557	GCA_002376225.1
U_70334	UBA3559	GCA_002376145.1
U_70335	UBA9672	GCA_003541415.1
U_70336	UBA230	GCA_002507545.1
U_70345	UBA3565	GCA_002376075.1
U_70352	UBA235	GCA_002494725.1
U_70356	UBA3572	GCA_002375985.1
U_70366	UBA3580	GCA_002375825.1
U_70367	UBA3581	GCA_002375805.1
U_70368	UBA3582	GCA_002376415.1
U_70370	UBA9676	GCA_003541285.1
U_70373	UBA3584	GCA_002375765.1
U_70374	UBA3585	GCA_002375775.1
U_70377	UBA3588	GCA_002376325.1
U_70380	UBA9680	GCA_003511595.1
U_70383	UBA3591	GCA_002375695.1
U_70384	UBA3592	GCA_002376305.1
U_70389	UBA9684	None
U_70393	UBA3597	GCA_002375645.1
U_70400	UBA9689	GCA_003511765.1
U_70408	UBA3606	GCA_002375545.1
U_70410	UBA3607	GCA_002375525.1
U_70411	UBA9693	GCA_003504455.1
U_70415	UBA3610	GCA_002375485.1
U_70421	UBA9697	GCA_003504375.1
U_70427	UBA3617	GCA_002375245.1
U_70431	UBA9702	GCA_003450485.1
U_70433	UBA3619	GCA_002375165.1
U_70436	UBA3622	GCA_002374035.1
U_70440	UBA9705	GCA_003450475.1
U_70443	UBA3627	GCA_002373375.1
U_70444	UBA9706	None
U_70452	UBA3635	GCA_002373935.1
U_70456	UBA9708	None
U_70458	UBA9709	None
U_70459	UBA3639	GCA_002373915.1
U_70461	UBA3641	GCA_002373875.1
U_70463	UBA3643	GCA_002373855.1
U_70472	UBA9714	GCA_003452715.1
U_70480	UBA9719	GCA_003452755.1
U_70484	UBA9720	GCA_003522225.1
U_70485	UBA9721	None
U_70490	UBA3658	GCA_002373795.1
U_70491	UBA9722	GCA_003535215.1
U_70502	UBA9726	GCA_003522255.1
U_70504	UBA9727	None
U_70505	UBA9728	GCA_003525505.1
U_70508	UBA3669	GCA_002373735.1
U_70513	UBA3670	GCA_002373125.1
U_70517	UBA3673	GCA_002372955.1
U_70525	UBA3679	GCA_002372225.1
U_70528	UBA3682	GCA_002371555.1
U_70536	UBA3690	GCA_002372215.1
U_70543	UBA3696	GCA_002372135.1
U_70544	UBA9737	GCA_003448625.1
U_70546	UBA3698	GCA_002372105.1
U_70549	UBA3700	GCA_002372775.1
U_70555	UBA3703	GCA_002372075.1
U_70564	UBA9746	GCA_003488465.1
U_70570	UBA9750	GCA_003508215.1
U_70580	UBA3713	GCA_002373015.1
U_70582	UBA3715	GCA_002373045.1
U_70583	UBA3716	GCA_002371945.1
U_70584	UBA3717	GCA_002372695.1
U_70585	UBA9757	None
U_70590	UBA9759	GCA_003508155.1
U_70600	UBA3730	GCA_002371825.1
U_70606	UBA3735	GCA_002372535.1
U_70610	UBA9762	None
U_70611	UBA3738	GCA_002372505.1
U_70619	UBA9767	None
U_70620	UBA9768	None
U_70621	UBA9769	None
U_70627	UBA3743	GCA_002371265.1
U_70628	UBA3744	GCA_002371775.1
U_70632	UBA3748	GCA_002372355.1
U_70633	UBA9774	None
U_70636	UBA3751	GCA_002371215.1
U_70639	UBA9776	None
U_70640	UBA3753	GCA_002372375.1
U_70650	UBA3756	GCA_002371695.1
U_70655	UBA3760	GCA_002371155.1
U_70657	UBA3762	GCA_002371615.1
U_70660	UBA3765	GCA_002371085.1
U_70662	UBA3766	GCA_002371635.1
U_70665	UBA3768	GCA_002372315.1
U_70676	UBA9792	GCA_003520145.1
U_70680	UBA3776	GCA_002369515.1
U_70681	UBA3777	GCA_002368885.1
U_70683	UBA237	GCA_002509125.1
U_70692	UBA3783	GCA_002369235.1
U_70697	UBA9799	None
U_70698	UBA9800	None
U_70700	UBA9802	None
U_70704	UBA3789	GCA_002369415.1
U_70705	UBA3790	GCA_002369135.1
U_70706	UBA9804	None
U_70710	UBA9806	GCA_003526715.1
U_70712	UBA3793	GCA_002369095.1
U_70713	UBA9808	None
U_70714	UBA3794	GCA_002369835.1
U_70716	UBA3796	GCA_002369175.1
U_70717	UBA3797	GCA_002368745.1
U_70718	UBA9809	None
U_70720	UBA9810	None
U_70721	UBA9811	GCA_003542435.1
U_70729	UBA9815	None
U_70731	UBA9816	GCA_003542375.1
U_70735	UBA3807	GCA_002368995.1
U_70736	UBA3808	GCA_002369075.1
U_70741	UBA3813	GCA_002368605.1
U_70751	UBA3819	GCA_002369025.1
U_70752	UBA3820	GCA_002369325.1
U_70755	UBA3822	GCA_002368535.1
U_70761	UBA3825	GCA_002393105.1
U_70769	UBA3828	GCA_002393035.1
U_70774	UBA3833	GCA_002393145.1
U_70777	UBA9830	None
U_70778	UBA3836	GCA_002392865.1
U_70783	UBA3841	GCA_002392765.1
U_70785	UBA3843	GCA_002392745.1
U_70792	UBA3849	GCA_002392645.1
U_70796	UBA3851	GCA_002392625.1
U_70803	UBA3855	GCA_002392545.1
U_70806	UBA3858	GCA_002392485.1
U_70826	UBA9845	GCA_003453435.1
U_70827	UBA3870	GCA_002392275.1
U_70828	UBA9846	None
U_70831	UBA9848	GCA_003454065.1
U_70832	UBA9849	None
U_70838	UBA3877	GCA_002392135.1
U_70845	UBA3883	GCA_002392015.1
U_70850	UBA3888	GCA_002391935.1
U_70859	UBA9852	GCA_003446595.1
U_70861	UBA3897	GCA_002391755.1
U_70865	UBA9854	GCA_003451595.1
U_70870	UBA3903	GCA_002391625.1
U_70888	UBA9859	GCA_003500335.1
U_70892	UBA3921	GCA_002386075.1
U_70895	UBA3923	GCA_002386005.1
U_70897	UBA3925	GCA_002385995.1
U_70898	UBA3926	GCA_002385965.1
U_70900	UBA3928	GCA_002385915.1
U_70903	UBA3930	GCA_002385885.1
U_70910	UBA3936	GCA_002385745.1
U_70914	UBA3940	GCA_002385675.1
U_70917	UBA3943	GCA_002385625.1
U_70925	UBA3950	GCA_002385475.1
U_70929	UBA3954	GCA_002385395.1
U_70933	UBA9865	GCA_003444375.1
U_70934	UBA9866	None
U_70940	UBA3959	GCA_002385305.1
U_70950	UBA3966	GCA_002385165.1
U_70951	UBA3967	GCA_002385135.1
U_70953	UBA3969	GCA_002385105.1
U_70956	UBA9872	GCA_003523625.1
U_70960	UBA3974	GCA_002385005.1
U_70963	UBA3976	GCA_002384665.1
U_70964	UBA9875	GCA_003526315.1
U_70965	UBA3977	GCA_002384625.1
U_70969	UBA3981	GCA_002384545.1
U_70971	UBA9877	None
U_70972	UBA9878	None
U_70980	UBA3987	GCA_002384935.1
U_70985	UBA3991	GCA_002384405.1
U_70992	UBA9883	GCA_003491825.1
U_70996	UBA9885	GCA_003491855.1
U_70997	UBA9886	GCA_003539805.1
U_70999	UBA9888	GCA_003484645.1
U_71003	UBA9891	GCA_003476585.1
U_71009	UBA9896	None
U_71013	UBA9899	GCA_003533325.1
U_71014	UBA4002	GCA_002384775.1
U_71018	UBA9901	GCA_003526165.1
U_71019	UBA4005	GCA_002384315.1
U_71020	UBA4006	GCA_002384805.1
U_71024	UBA9904	GCA_003513845.1
U_71030	UBA9910	GCA_003444085.1
U_71035	UBA9915	None
U_71038	UBA4008	GCA_002384245.1
U_71047	UBA240	GCA_002508435.1
U_71048	UBA4014	GCA_002384165.1
U_71049	UBA9920	GCA_003451385.1
U_71053	UBA4016	GCA_002384085.1
